,model,Word representations processed . . .,layer,relation_vector_corr,num_top_relations_considered
86,roberta-base,As a compound,10,0.12167556121911259,18
87,roberta-base,In separate sentences,10,-0.003414102895759678,18
88,roberta-base,As a compound,11,0.17551972217026782,1
89,roberta-base,In separate sentences,11,0.09484784937036449,1
90,roberta-base,As a compound,11,0.13398421656079434,18
91,roberta-base,In separate sentences,11,0.0036236119228521334,18
92,roberta-base,As a compound,12,0.1491669103889661,1
93,roberta-base,In separate sentences,12,0.0849390617618107,1
94,roberta-base,As a compound,12,0.08566683593463063,18
95,roberta-base,In separate sentences,12,-0.012309294088715577,18
96,bert-base-japanese,As a compound,1,0.04395938011426383,1
97,bert-base-japanese,In separate sentences,1,0.043997407259691396,1
98,bert-base-japanese,As a compound,1,0.03163139186172404,18
99,bert-base-japanese,In separate sentences,1,0.02851430633668995,18
100,bert-base-japanese,As a compound,2,0.03827975432218983,1
101,bert-base-japanese,In separate sentences,2,0.0379918345068097,1
102,bert-base-japanese,As a compound,2,0.04356829642972346,18
103,bert-base-japanese,In separate sentences,2,0.045777083672667696,18
104,bert-base-japanese,As a compound,3,0.040775964797042055,1
105,bert-base-japanese,In separate sentences,3,0.04510562692643754,1
106,bert-base-japanese,As a compound,3,0.04805868807746724,18
107,bert-base-japanese,In separate sentences,3,0.0446631088456883,18
108,bert-base-japanese,As a compound,4,0.034789405616874144,1
109,bert-base-japanese,In separate sentences,4,0.04173750833142474,1
110,bert-base-japanese,As a compound,4,0.047101845020807186,18
111,bert-base-japanese,In separate sentences,4,0.03928485882093685,18
112,bert-base-japanese,As a compound,5,0.028376399162982836,1
113,bert-base-japanese,In separate sentences,5,0.0340994845498312,1
114,bert-base-japanese,As a compound,5,0.04811106533424035,18
115,bert-base-japanese,In separate sentences,5,0.02913261346542622,18
116,bert-base-japanese,As a compound,6,0.026388122702055927,1
117,bert-base-japanese,In separate sentences,6,0.0325186417899139,1
118,bert-base-japanese,As a compound,6,0.026149664817494006,18
119,bert-base-japanese,In separate sentences,6,0.02324975328395819,18
120,bert-base-japanese,As a compound,7,0.026996557028896948,1
121,bert-base-japanese,In separate sentences,7,0.027667464523226114,1
122,bert-base-japanese,As a compound,7,0.0335501879513147,18
123,bert-base-japanese,In separate sentences,7,0.033032802853921746,18
124,bert-base-japanese,As a compound,8,0.02058626679967904,1
125,bert-base-japanese,In separate sentences,8,0.03268161527031775,1
126,bert-base-japanese,As a compound,8,0.04041033109452498,18
127,bert-base-japanese,In separate sentences,8,0.03864355679898312,18
128,bert-base-japanese,As a compound,9,0.02916138809359469,1
129,bert-base-japanese,In separate sentences,9,0.017473473323965597,1
130,bert-base-japanese,As a compound,9,0.03156112968800401,18
131,bert-base-japanese,In separate sentences,9,0.030917272677915,18
132,bert-base-japanese,As a compound,10,0.01973337225223225,1
133,bert-base-japanese,In separate sentences,10,0.010775263279367562,1
134,bert-base-japanese,As a compound,10,0.031249421135500603,18
135,bert-base-japanese,In separate sentences,10,0.015485144340860969,18
136,bert-base-japanese,As a compound,11,0.02326989677699569,1
137,bert-base-japanese,In separate sentences,11,0.007412577133701557,1
138,bert-base-japanese,As a compound,11,0.03055190937457084,18
139,bert-base-japanese,In separate sentences,11,0.02111506069693689,18
140,bert-base-japanese,As a compound,12,0.02682271864979951,1
141,bert-base-japanese,In separate sentences,12,0.006154965109918552,1
142,bert-base-japanese,As a compound,12,0.01633851037804243,18
143,bert-base-japanese,In separate sentences,12,0.002364002772162127,18
144,openai-community/gpt2,As a compound,1,0.11575734690617782,1
145,openai-community/gpt2,In separate sentences,1,0.019412857740771356,1
146,openai-community/gpt2,As a compound,1,0.03360639769029073,18
147,openai-community/gpt2,In separate sentences,1,-0.02556968251078684,18
148,openai-community/gpt2,As a compound,2,0.13238879058139022,1
149,openai-community/gpt2,In separate sentences,2,0.01109306156615506,1
150,openai-community/gpt2,As a compound,2,0.03139633295327885,18
151,openai-community/gpt2,In separate sentences,2,-0.023274025671243287,18
152,openai-community/gpt2,As a compound,3,0.14534518227349588,1
153,openai-community/gpt2,In separate sentences,3,0.007265901001338097,1
154,openai-community/gpt2,As a compound,3,0.04645287803444763,18
155,openai-community/gpt2,In separate sentences,3,-0.022154940867993345,18
156,openai-community/gpt2,As a compound,4,0.14594275170164334,1
157,openai-community/gpt2,In separate sentences,4,0.006222870726753487,1
158,openai-community/gpt2,As a compound,4,0.054305634068211796,18
159,openai-community/gpt2,In separate sentences,4,-0.02595293073107792,18
160,openai-community/gpt2,As a compound,5,0.15221179824784456,1
161,openai-community/gpt2,In separate sentences,5,0.007860754204812132,1
162,openai-community/gpt2,As a compound,5,0.05637517445778361,18
163,openai-community/gpt2,In separate sentences,5,-0.012842009114920172,18
164,openai-community/gpt2,As a compound,6,0.1489197339436869,1
165,openai-community/gpt2,In separate sentences,6,0.011611860478773967,1
166,openai-community/gpt2,As a compound,6,0.0620523580943621,18
167,openai-community/gpt2,In separate sentences,6,-0.008278800305321084,18
168,openai-community/gpt2,As a compound,7,0.15225797406729233,1
169,openai-community/gpt2,In separate sentences,7,0.014118935852319785,1
170,openai-community/gpt2,As a compound,7,0.05444488092158422,18
171,openai-community/gpt2,In separate sentences,7,-0.002293740598442096,18
172,openai-community/gpt2,As a compound,8,0.15125568716280868,1
173,openai-community/gpt2,In separate sentences,8,0.014675761910366255,1
174,openai-community/gpt2,As a compound,8,0.05838722761431177,18
175,openai-community/gpt2,In separate sentences,8,0.0008322873850654557,18
176,openai-community/gpt2,As a compound,9,0.13957592106719977,1
177,openai-community/gpt2,In separate sentences,9,0.009036879488393214,1
178,openai-community/gpt2,As a compound,9,0.04922248517308448,18
179,openai-community/gpt2,In separate sentences,9,0.008052683855349347,18
180,openai-community/gpt2,As a compound,10,0.13263053457732257,1
181,openai-community/gpt2,In separate sentences,10,0.007502212547923673,1
182,openai-community/gpt2,As a compound,10,0.048394669017255754,18
183,openai-community/gpt2,In separate sentences,10,0.010288298473713963,18
184,openai-community/gpt2,As a compound,11,0.11598550977874321,1
185,openai-community/gpt2,In separate sentences,11,0.009487772784177185,1
186,openai-community/gpt2,As a compound,11,0.050896002401688845,18
187,openai-community/gpt2,In separate sentences,11,0.011719091829467317,18
188,openai-community/gpt2,As a compound,12,0.0998810136901699,1
189,openai-community/gpt2,In separate sentences,12,0.032863602323435374,1
190,openai-community/gpt2,As a compound,12,0.04056874035891196,18
191,openai-community/gpt2,In separate sentences,12,-0.050906222354229945,18
192,microsoft/phi-1,As a compound,1,0.009593705546439684,1
193,microsoft/phi-1,In separate sentences,1,0.00235768301650896,1
194,microsoft/phi-1,As a compound,1,0.017504862461794946,18
195,microsoft/phi-1,In separate sentences,1,-0.022957207142469332,18
196,microsoft/phi-1,As a compound,2,0.013752245521411133,1
197,microsoft/phi-1,In separate sentences,2,0.005818153250417272,1
198,microsoft/phi-1,As a compound,2,0.017018137222025276,18
199,microsoft/phi-1,In separate sentences,2,-0.03654080156365274,18
200,microsoft/phi-1,As a compound,3,0.023163964014733193,1
201,microsoft/phi-1,In separate sentences,3,0.006719939841985215,1
202,microsoft/phi-1,As a compound,3,0.010315125849134337,18
203,microsoft/phi-1,In separate sentences,3,-0.03258312494211355,18
204,microsoft/phi-1,As a compound,4,0.0294683214816886,1
205,microsoft/phi-1,In separate sentences,4,0.007113792419627841,1
206,microsoft/phi-1,As a compound,4,0.01678052332544481,18
207,microsoft/phi-1,In separate sentences,4,-0.03404585564955783,18
208,microsoft/phi-1,As a compound,5,0.03487360858174947,1
209,microsoft/phi-1,In separate sentences,5,0.007211576507870149,1
210,microsoft/phi-1,As a compound,5,0.019110672504814557,18
211,microsoft/phi-1,In separate sentences,5,-0.03534123463414167,18
212,microsoft/phi-1,As a compound,6,0.04505673488231639,1
213,microsoft/phi-1,In separate sentences,6,0.0072767659000316865,1
214,microsoft/phi-1,As a compound,6,0.02332001545767822,18
215,microsoft/phi-1,In separate sentences,6,-0.037710986129608166,18
216,microsoft/phi-1,As a compound,7,0.057581246851351894,1
217,microsoft/phi-1,In separate sentences,7,0.00771407807244867,1
218,microsoft/phi-1,As a compound,7,0.02684589908435613,18
219,microsoft/phi-1,In separate sentences,7,-0.03761772906267067,18
220,microsoft/phi-1,As a compound,8,0.06248131616216083,1
221,microsoft/phi-1,In separate sentences,8,0.006100640616450603,1
222,microsoft/phi-1,As a compound,8,0.02883878982986973,18
223,microsoft/phi-1,In separate sentences,8,-0.038805798545573006,18
224,microsoft/phi-1,As a compound,9,0.07353906680756174,1
225,microsoft/phi-1,In separate sentences,9,0.010058179965590643,1
226,microsoft/phi-1,As a compound,9,0.03294082328105189,18
227,microsoft/phi-1,In separate sentences,9,-0.03753852443047718,18
228,microsoft/phi-1,As a compound,10,0.078099608034196,1
229,microsoft/phi-1,In separate sentences,10,0.011554819760632622,1
230,microsoft/phi-1,As a compound,10,0.031897110627792526,18
231,microsoft/phi-1,In separate sentences,10,-0.03303663533612466,18
232,microsoft/phi-1,As a compound,11,0.07720597011664823,1
233,microsoft/phi-1,In separate sentences,11,0.013217149260751843,1
234,microsoft/phi-1,As a compound,11,0.033060907723409756,18
235,microsoft/phi-1,In separate sentences,11,-0.02905340883323273,18
236,microsoft/phi-1,As a compound,12,0.07670075232739633,1
237,microsoft/phi-1,In separate sentences,12,0.014113503402972991,1
238,microsoft/phi-1,As a compound,12,0.0384940899930696,18
239,microsoft/phi-1,In separate sentences,12,-0.025260528946418705,18
240,microsoft/phi-1,As a compound,13,0.07972934283823443,1
241,microsoft/phi-1,In separate sentences,13,0.014013003090057286,1
242,microsoft/phi-1,As a compound,13,0.040221261972514716,18
243,microsoft/phi-1,In separate sentences,13,-0.02265955102470993,18
244,microsoft/phi-1,As a compound,14,0.07990589744200528,1
245,microsoft/phi-1,In separate sentences,14,0.01160914425410057,1
246,microsoft/phi-1,As a compound,14,0.037552576865221184,18
247,microsoft/phi-1,In separate sentences,14,-0.019949986107252016,18
248,microsoft/phi-1,As a compound,15,0.08000368153024759,1
249,microsoft/phi-1,In separate sentences,15,0.01182915845264576,1
250,microsoft/phi-1,As a compound,15,0.03732518292118181,18
251,microsoft/phi-1,In separate sentences,15,-0.018410605755749522,18
252,microsoft/phi-1,As a compound,16,0.0832550024643043,1
253,microsoft/phi-1,In separate sentences,16,0.012467471250894155,1
254,microsoft/phi-1,As a compound,16,0.03528757988330092,18
255,microsoft/phi-1,In separate sentences,16,-0.014921769457033085,18
256,microsoft/phi-1,As a compound,17,0.08485485879693537,1
257,microsoft/phi-1,In separate sentences,17,0.01071550633655282,1
258,microsoft/phi-1,As a compound,17,0.03033218039493729,18
259,microsoft/phi-1,In separate sentences,17,-0.011274523893929668,18
260,microsoft/phi-1,As a compound,18,0.08414320793250525,1
261,microsoft/phi-1,In separate sentences,18,0.011769401509831018,1
262,microsoft/phi-1,As a compound,18,0.0289346018849425,18
263,microsoft/phi-1,In separate sentences,18,-0.008041186408740615,18
264,microsoft/phi-1,As a compound,19,0.08620482245961389,1
265,microsoft/phi-1,In separate sentences,19,0.011774833959177812,1
266,microsoft/phi-1,As a compound,19,0.02710012040381588,18
267,microsoft/phi-1,In separate sentences,19,-0.005626722620906829,18
268,microsoft/phi-1,As a compound,20,0.08875807365260747,1
269,microsoft/phi-1,In separate sentences,20,0.012760823515621076,1
270,microsoft/phi-1,As a compound,20,0.027740144931701977,18
271,microsoft/phi-1,In separate sentences,20,-0.0001935403512469939,18
272,microsoft/phi-1,As a compound,21,0.08723427161083151,1
273,microsoft/phi-1,In separate sentences,21,0.013725083274677159,1
274,microsoft/phi-1,As a compound,21,0.02957718140096387,18
275,microsoft/phi-1,In separate sentences,21,0.0035763446423495676,18
276,microsoft/phi-1,As a compound,22,0.08803827411415716,1
277,microsoft/phi-1,In separate sentences,22,0.01842958440900149,1
278,microsoft/phi-1,As a compound,22,0.030965817452485205,18
279,microsoft/phi-1,In separate sentences,22,0.0030308546754686007,18
280,microsoft/phi-1,As a compound,23,0.08637322838936454,1
281,microsoft/phi-1,In separate sentences,23,0.01392336767583517,1
282,microsoft/phi-1,As a compound,23,0.0565131438170884,18
283,microsoft/phi-1,In separate sentences,23,0.0033387307457690995,18
284,microsoft/phi-1,As a compound,24,0.006410290229217909,1
285,microsoft/phi-1,In separate sentences,24,-0.0018741950246442193,1
286,microsoft/phi-1,As a compound,24,0.033534858022503056,18
287,microsoft/phi-1,In separate sentences,24,0.005620335150568644,18
288,meta-llama/Llama-3.2-3B,As a compound,1,0.09466314609257345,1
289,meta-llama/Llama-3.2-3B,In separate sentences,1,0.020708496909981923,1
290,meta-llama/Llama-3.2-3B,As a compound,1,-0.012526468080213854,18
291,meta-llama/Llama-3.2-3B,In separate sentences,1,-0.05258229457096959,18
292,meta-llama/Llama-3.2-3B,As a compound,2,0.0775672279982101,1
293,meta-llama/Llama-3.2-3B,In separate sentences,2,0.01758755476024829,1
294,meta-llama/Llama-3.2-3B,As a compound,2,0.03972431678020395,18
295,meta-llama/Llama-3.2-3B,In separate sentences,2,-0.03844171273629648,18
296,meta-llama/Llama-3.2-3B,As a compound,3,0.07321311984675404,1
297,meta-llama/Llama-3.2-3B,In separate sentences,3,0.03230134381604211,1
298,meta-llama/Llama-3.2-3B,As a compound,3,0.042461986567149876,18
299,meta-llama/Llama-3.2-3B,In separate sentences,3,-0.020545298342770822,18
300,meta-llama/Llama-3.2-3B,As a compound,4,0.08955121125723951,1
301,meta-llama/Llama-3.2-3B,In separate sentences,4,0.028555669991427068,1
302,meta-llama/Llama-3.2-3B,As a compound,4,0.017328568280461046,18
303,meta-llama/Llama-3.2-3B,In separate sentences,4,-0.011702484406588037,18
304,meta-llama/Llama-3.2-3B,As a compound,5,0.07436751533294794,1
305,meta-llama/Llama-3.2-3B,In separate sentences,5,0.042087901314293005,1
306,meta-llama/Llama-3.2-3B,As a compound,5,0.03957101749208752,18
307,meta-llama/Llama-3.2-3B,In separate sentences,5,0.013019580790321705,18
308,meta-llama/Llama-3.2-3B,As a compound,6,0.11788686705012139,1
309,meta-llama/Llama-3.2-3B,In separate sentences,6,0.049326640068897136,1
310,meta-llama/Llama-3.2-3B,As a compound,6,0.06081446634282192,18
311,meta-llama/Llama-3.2-3B,In separate sentences,6,0.014937099385844728,18
312,meta-llama/Llama-3.2-3B,As a compound,7,0.13678092587827384,1
313,meta-llama/Llama-3.2-3B,In separate sentences,7,0.049106625870351944,1
314,meta-llama/Llama-3.2-3B,As a compound,7,0.07058857345431202,18
315,meta-llama/Llama-3.2-3B,In separate sentences,7,0.0186520521345329,18
316,meta-llama/Llama-3.2-3B,As a compound,8,0.13350515892215656,1
317,meta-llama/Llama-3.2-3B,In separate sentences,8,0.05469933247287723,1
318,meta-llama/Llama-3.2-3B,As a compound,8,0.054980150935924094,18
319,meta-llama/Llama-3.2-3B,In separate sentences,8,0.021804907493460826,18
320,meta-llama/Llama-3.2-3B,As a compound,9,0.12852631909581907,1
321,meta-llama/Llama-3.2-3B,In separate sentences,9,0.051347511225904814,1
322,meta-llama/Llama-3.2-3B,As a compound,9,0.056720097856045586,18
323,meta-llama/Llama-3.2-3B,In separate sentences,9,0.025261806440486343,18
324,meta-llama/Llama-3.2-3B,As a compound,10,0.13092202925775562,1
325,meta-llama/Llama-3.2-3B,In separate sentences,10,0.04432878666984588,1
326,meta-llama/Llama-3.2-3B,As a compound,10,0.050856400085592106,18
327,meta-llama/Llama-3.2-3B,In separate sentences,10,0.029726648206877388,18
328,meta-llama/Llama-3.2-3B,As a compound,11,0.11913361417521082,1
329,meta-llama/Llama-3.2-3B,In separate sentences,11,0.049321207619550334,1
330,meta-llama/Llama-3.2-3B,As a compound,11,0.040397556153848616,18
331,meta-llama/Llama-3.2-3B,In separate sentences,11,0.034530025901192224,18
332,meta-llama/Llama-3.2-3B,As a compound,12,0.1167297553392541,1
333,meta-llama/Llama-3.2-3B,In separate sentences,12,0.053808410780002876,1
334,meta-llama/Llama-3.2-3B,As a compound,12,0.03480724211386944,18
335,meta-llama/Llama-3.2-3B,In separate sentences,12,0.03845193268883758,18
336,meta-llama/Llama-3.2-3B,As a compound,13,0.11282110803423522,1
337,meta-llama/Llama-3.2-3B,In separate sentences,13,0.04155280505363372,1
338,meta-llama/Llama-3.2-3B,As a compound,13,0.014705872959602444,18
339,meta-llama/Llama-3.2-3B,In separate sentences,13,0.009150051259449465,18
340,meta-llama/Llama-3.2-3B,As a compound,14,0.14074661390143406,1
341,meta-llama/Llama-3.2-3B,In separate sentences,14,0.05448475072367883,1
342,meta-llama/Llama-3.2-3B,As a compound,14,0.06961767796290796,18
343,meta-llama/Llama-3.2-3B,In separate sentences,14,0.016412605033965376,18
344,meta-llama/Llama-3.2-3B,As a compound,15,0.10917321829786247,1
345,meta-llama/Llama-3.2-3B,In separate sentences,15,0.03324930622705781,1
346,meta-llama/Llama-3.2-3B,As a compound,15,0.02262122620268082,18
347,meta-llama/Llama-3.2-3B,In separate sentences,15,-0.005442763475167113,18
348,meta-llama/Llama-3.2-3B,As a compound,16,0.11397550352042912,1
349,meta-llama/Llama-3.2-3B,In separate sentences,16,0.032559385160014866,1
350,meta-llama/Llama-3.2-3B,As a compound,16,0.04407673906864295,18
351,meta-llama/Llama-3.2-3B,In separate sentences,16,-0.0037321989186012722,18
352,meta-llama/Llama-3.2-3B,As a compound,17,0.11339151521564866,1
353,meta-llama/Llama-3.2-3B,In separate sentences,17,0.02295481471488159,1
354,meta-llama/Llama-3.2-3B,As a compound,17,0.06101247792330564,18
355,meta-llama/Llama-3.2-3B,In separate sentences,17,-0.00947581224669688,18
356,meta-llama/Llama-3.2-3B,As a compound,18,0.12350130345003386,1
357,meta-llama/Llama-3.2-3B,In separate sentences,18,0.022653313776134477,1
358,meta-llama/Llama-3.2-3B,As a compound,18,0.04253224874086991,18
359,meta-llama/Llama-3.2-3B,In separate sentences,18,-0.024048187076231266,18
360,meta-llama/Llama-3.2-3B,As a compound,19,0.12020923914587617,1
361,meta-llama/Llama-3.2-3B,In separate sentences,19,0.039480325627831485,1
362,meta-llama/Llama-3.2-3B,As a compound,19,0.04044610092841881,18
363,meta-llama/Llama-3.2-3B,In separate sentences,19,-0.03464627786134718,18
364,meta-llama/Llama-3.2-3B,As a compound,20,0.11311717652363552,1
365,meta-llama/Llama-3.2-3B,In separate sentences,20,0.038363957287065154,1
366,meta-llama/Llama-3.2-3B,As a compound,20,0.04736373130467276,18
367,meta-llama/Llama-3.2-3B,In separate sentences,20,-0.019481145784429263,18
368,meta-llama/Llama-3.2-3B,As a compound,21,0.10615549268571793,1
369,meta-llama/Llama-3.2-3B,In separate sentences,21,0.03681570922322862,1
370,meta-llama/Llama-3.2-3B,As a compound,21,0.03488005927572474,18
371,meta-llama/Llama-3.2-3B,In separate sentences,21,-0.024920715524427282,18
372,meta-llama/Llama-3.2-3B,As a compound,22,0.10347457893307468,1
373,meta-llama/Llama-3.2-3B,In separate sentences,22,0.03868447179852605,1
374,meta-llama/Llama-3.2-3B,As a compound,22,0.0347127075528643,18
375,meta-llama/Llama-3.2-3B,In separate sentences,22,-0.018985478086186138,18
376,meta-llama/Llama-3.2-3B,As a compound,23,0.0937776568490459,1
377,meta-llama/Llama-3.2-3B,In separate sentences,23,0.037562671008412915,1
378,meta-llama/Llama-3.2-3B,As a compound,23,0.029496699274702744,18
379,meta-llama/Llama-3.2-3B,In separate sentences,23,-0.02249347679591713,18
380,meta-llama/Llama-3.2-3B,As a compound,24,0.0982023868420103,1
381,meta-llama/Llama-3.2-3B,In separate sentences,24,0.037812563678365475,1
382,meta-llama/Llama-3.2-3B,As a compound,24,0.02135906206385554,18
383,meta-llama/Llama-3.2-3B,In separate sentences,24,-0.01763516685669391,18
384,meta-llama/Llama-3.2-3B,As a compound,25,0.10610660064159678,1
385,meta-llama/Llama-3.2-3B,In separate sentences,25,0.040656450911412574,1
386,meta-llama/Llama-3.2-3B,As a compound,25,0.022640388613695377,18
387,meta-llama/Llama-3.2-3B,In separate sentences,25,-0.008879222517110435,18
388,meta-llama/Llama-3.2-3B,As a compound,26,0.10752718614578363,1
389,meta-llama/Llama-3.2-3B,In separate sentences,26,0.04150119678483917,1
390,meta-llama/Llama-3.2-3B,As a compound,26,0.021278579937594414,18
391,meta-llama/Llama-3.2-3B,In separate sentences,26,-0.002356337807756305,18
392,meta-llama/Llama-3.2-3B,As a compound,27,0.12574218880558674,1
393,meta-llama/Llama-3.2-3B,In separate sentences,27,0.057190110498382664,1
394,meta-llama/Llama-3.2-3B,As a compound,27,0.04029152414623475,18
395,meta-llama/Llama-3.2-3B,In separate sentences,27,-0.006887609265664473,18
396,meta-llama/Llama-3.2-3B,As a compound,28,0.09444856434337506,1
397,meta-llama/Llama-3.2-3B,In separate sentences,28,0.009968544551368528,1
398,meta-llama/Llama-3.2-3B,As a compound,28,0.014551296177418377,18
399,meta-llama/Llama-3.2-3B,In separate sentences,28,-0.04791433124782427,18
