,model,Word representations processed . . .,layer,relation_vector_corr,num_top_relations_considered
123,xlnet-base-cased,In separate sentences,1,0.027975203840147168,18
124,xlnet-base-cased,As a compound,2,0.12843939990627037,1
125,xlnet-base-cased,In separate sentences,2,0.13204926249721555,1
126,xlnet-base-cased,As a compound,2,0.05550392350365523,18
127,xlnet-base-cased,In separate sentences,2,0.018348008546435313,18
128,xlnet-base-cased,As a compound,3,0.13635176237987706,1
129,xlnet-base-cased,In separate sentences,3,0.13877191856387416,1
130,xlnet-base-cased,As a compound,3,0.1006365114192001,18
131,xlnet-base-cased,In separate sentences,3,0.048112342828307994,18
132,xlnet-base-cased,As a compound,4,0.11775920449047171,1
133,xlnet-base-cased,In separate sentences,4,0.10796721454287402,1
134,xlnet-base-cased,As a compound,4,0.08878903143593528,18
135,xlnet-base-cased,In separate sentences,4,0.049517586302708604,18
136,xlnet-base-cased,As a compound,5,0.10791017382473267,1
137,xlnet-base-cased,In separate sentences,5,0.0675688049754342,1
138,xlnet-base-cased,As a compound,5,0.08187651103595188,18
139,xlnet-base-cased,In separate sentences,5,0.053671997010663886,18
140,xlnet-base-cased,As a compound,6,0.10491417800997532,1
141,xlnet-base-cased,In separate sentences,6,0.05307503011818557,1
142,xlnet-base-cased,As a compound,6,0.0824028385918183,18
143,xlnet-base-cased,In separate sentences,6,0.0699855962543874,18
144,xlnet-base-cased,As a compound,7,0.08380367984833056,1
145,xlnet-base-cased,In separate sentences,7,0.06412191586489288,1
146,xlnet-base-cased,As a compound,7,0.09606563764519518,18
147,xlnet-base-cased,In separate sentences,7,0.05699986905685807,18
148,xlnet-base-cased,As a compound,8,0.07875693440515817,1
149,xlnet-base-cased,In separate sentences,8,0.06070490522575892,1
150,xlnet-base-cased,As a compound,8,0.0971387326620102,18
151,xlnet-base-cased,In separate sentences,8,0.07115194833813991,18
152,xlnet-base-cased,As a compound,9,0.07522040988039473,1
153,xlnet-base-cased,In separate sentences,9,0.06439082210755923,1
154,xlnet-base-cased,As a compound,9,0.09878414502112656,18
155,xlnet-base-cased,In separate sentences,9,0.0811611143580752,18
156,xlnet-base-cased,As a compound,10,0.09413348228126095,1
157,xlnet-base-cased,In separate sentences,10,0.07194464292427744,1
158,xlnet-base-cased,As a compound,10,0.10801148467166806,18
159,xlnet-base-cased,In separate sentences,10,0.07946971221252391,18
160,xlnet-base-cased,As a compound,11,0.07780082332012228,1
161,xlnet-base-cased,In separate sentences,11,0.05834450598457657,1
162,xlnet-base-cased,As a compound,11,0.10471171749496187,18
163,xlnet-base-cased,In separate sentences,11,0.08619316349049704,18
164,xlnet-base-cased,As a compound,12,0.05986287557700572,1
165,xlnet-base-cased,In separate sentences,12,0.029696484354253986,1
166,xlnet-base-cased,As a compound,12,0.11326070779558817,18
167,xlnet-base-cased,In separate sentences,12,0.060874508564000854,18
168,xlm-mlm-xnli15-1024,As a compound,1,0.06602327313627107,1
169,xlm-mlm-xnli15-1024,In separate sentences,1,0.07559524888532357,1
170,xlm-mlm-xnli15-1024,As a compound,1,0.009006971923874129,18
171,xlm-mlm-xnli15-1024,In separate sentences,1,0.005622890138703918,18
172,xlm-mlm-xnli15-1024,As a compound,2,0.051189970194847764,1
173,xlm-mlm-xnli15-1024,In separate sentences,2,0.07423985277329827,1
174,xlm-mlm-xnli15-1024,As a compound,2,0.014041576044431243,18
175,xlm-mlm-xnli15-1024,In separate sentences,2,-0.0016728784815705513,18
176,xlm-mlm-xnli15-1024,As a compound,3,0.03795109113670874,1
177,xlm-mlm-xnli15-1024,In separate sentences,3,0.05398224915910031,1
178,xlm-mlm-xnli15-1024,As a compound,3,0.02824092260621565,18
179,xlm-mlm-xnli15-1024,In separate sentences,3,-0.006508193527576306,18
180,xlm-mlm-xnli15-1024,As a compound,4,0.037315494563133746,1
181,xlm-mlm-xnli15-1024,In separate sentences,4,0.029595984041338282,1
182,xlm-mlm-xnli15-1024,As a compound,4,0.02238233481203272,18
183,xlm-mlm-xnli15-1024,In separate sentences,4,-0.0019743670815328654,18
184,xlm-mlm-xnli15-1024,As a compound,5,0.03239369545493762,1
185,xlm-mlm-xnli15-1024,In separate sentences,5,0.006214722052733295,1
186,xlm-mlm-xnli15-1024,As a compound,5,0.03049825462373009,18
187,xlm-mlm-xnli15-1024,In separate sentences,5,0.010221868782196842,18
188,xlm-mlm-xnli15-1024,As a compound,6,0.01955681764846142,1
189,xlm-mlm-xnli15-1024,In separate sentences,6,0.0029117928498820335,1
190,xlm-mlm-xnli15-1024,As a compound,6,0.01168076700743821,18
191,xlm-mlm-xnli15-1024,In separate sentences,6,-0.01503929891125568,18
192,xlm-mlm-xnli15-1024,As a compound,7,0.02384302018308255,1
193,xlm-mlm-xnli15-1024,In separate sentences,7,0.002360399241182357,1
194,xlm-mlm-xnli15-1024,As a compound,7,0.02712056030889807,18
195,xlm-mlm-xnli15-1024,In separate sentences,7,0.00770648296301974,18
196,xlm-mlm-xnli15-1024,As a compound,8,0.012698350348132936,1
197,xlm-mlm-xnli15-1024,In separate sentences,8,0.0037999983180829894,1
198,xlm-mlm-xnli15-1024,As a compound,8,0.026134334888682362,18
199,xlm-mlm-xnli15-1024,In separate sentences,8,0.01573297818998253,18
200,xlm-mlm-xnli15-1024,As a compound,9,0.013445312133317225,1
201,xlm-mlm-xnli15-1024,In separate sentences,9,-0.00022544664789198577,1
202,xlm-mlm-xnli15-1024,As a compound,9,0.025310351215056544,18
203,xlm-mlm-xnli15-1024,In separate sentences,9,0.021356507075720267,18
204,xlm-mlm-xnli15-1024,As a compound,10,-0.0012630444731298,1
205,xlm-mlm-xnli15-1024,In separate sentences,10,-0.0019230870687653727,1
206,xlm-mlm-xnli15-1024,As a compound,10,0.023686656255090015,18
207,xlm-mlm-xnli15-1024,In separate sentences,10,0.01342454640976261,18
208,xlm-mlm-xnli15-1024,As a compound,11,-0.007111076194954444,1
209,xlm-mlm-xnli15-1024,In separate sentences,11,-0.010731803684593203,1
210,xlm-mlm-xnli15-1024,As a compound,11,0.022619948708613183,18
211,xlm-mlm-xnli15-1024,In separate sentences,11,-0.0017048158332614745,18
212,xlm-mlm-xnli15-1024,As a compound,12,-0.022615286630706912,1
213,xlm-mlm-xnli15-1024,In separate sentences,12,-0.012758107290947677,1
214,xlm-mlm-xnli15-1024,As a compound,12,0.021784467588378636,18
215,xlm-mlm-xnli15-1024,In separate sentences,12,0.00800541657484678,18
216,bert-base-japanese,As a compound,1,0.04395938011426383,1
217,bert-base-japanese,In separate sentences,1,0.043997407259691396,1
218,bert-base-japanese,As a compound,1,0.03163139186172404,18
219,bert-base-japanese,In separate sentences,1,0.02851430633668995,18
220,bert-base-japanese,As a compound,2,0.03827975432218983,1
221,bert-base-japanese,In separate sentences,2,0.0379918345068097,1
222,bert-base-japanese,As a compound,2,0.04356829642972346,18
223,bert-base-japanese,In separate sentences,2,0.045777083672667696,18
224,bert-base-japanese,As a compound,3,0.040775964797042055,1
225,bert-base-japanese,In separate sentences,3,0.04510562692643754,1
226,bert-base-japanese,As a compound,3,0.04805868807746724,18
227,bert-base-japanese,In separate sentences,3,0.0446631088456883,18
228,bert-base-japanese,As a compound,4,0.034789405616874144,1
229,bert-base-japanese,In separate sentences,4,0.04173750833142474,1
230,bert-base-japanese,As a compound,4,0.047101845020807186,18
231,bert-base-japanese,In separate sentences,4,0.03928485882093685,18
232,bert-base-japanese,As a compound,5,0.028376399162982836,1
233,bert-base-japanese,In separate sentences,5,0.0340994845498312,1
234,bert-base-japanese,As a compound,5,0.04811106533424035,18
235,bert-base-japanese,In separate sentences,5,0.02913261346542622,18
236,bert-base-japanese,As a compound,6,0.026388122702055927,1
237,bert-base-japanese,In separate sentences,6,0.0325186417899139,1
238,bert-base-japanese,As a compound,6,0.026149664817494006,18
239,bert-base-japanese,In separate sentences,6,0.02324975328395819,18
240,bert-base-japanese,As a compound,7,0.026996557028896948,1
241,bert-base-japanese,In separate sentences,7,0.027667464523226114,1
242,bert-base-japanese,As a compound,7,0.0335501879513147,18
243,bert-base-japanese,In separate sentences,7,0.033032802853921746,18
244,bert-base-japanese,As a compound,8,0.02058626679967904,1
245,bert-base-japanese,In separate sentences,8,0.03268161527031775,1
246,bert-base-japanese,As a compound,8,0.04041033109452498,18
247,bert-base-japanese,In separate sentences,8,0.03864355679898312,18
248,bert-base-japanese,As a compound,9,0.02916138809359469,1
249,bert-base-japanese,In separate sentences,9,0.017473473323965597,1
250,bert-base-japanese,As a compound,9,0.03156112968800401,18
251,bert-base-japanese,In separate sentences,9,0.030917272677915,18
252,bert-base-japanese,As a compound,10,0.01973337225223225,1
253,bert-base-japanese,In separate sentences,10,0.010775263279367562,1
254,bert-base-japanese,As a compound,10,0.031249421135500603,18
255,bert-base-japanese,In separate sentences,10,0.015485144340860969,18
256,bert-base-japanese,As a compound,11,0.02326989677699569,1
257,bert-base-japanese,In separate sentences,11,0.007412577133701557,1
258,bert-base-japanese,As a compound,11,0.03055190937457084,18
259,bert-base-japanese,In separate sentences,11,0.02111506069693689,18
260,bert-base-japanese,As a compound,12,0.02682271864979951,1
261,bert-base-japanese,In separate sentences,12,0.006154965109918552,1
262,bert-base-japanese,As a compound,12,0.01633851037804243,18
263,bert-base-japanese,In separate sentences,12,0.002364002772162127,18
