,model,layer,binom_p_val,num_success
30,microsoft/phi-1,19,"BinomTestResult(k=1514, n=1770, alternative='two-sided', statistic=0.8553672316384181, pvalue=4.802718555555446e-217)",1514
31,microsoft/phi-1,20,"BinomTestResult(k=1513, n=1770, alternative='two-sided', statistic=0.8548022598870056, pvalue=2.8319328400675816e-216)",1513
32,microsoft/phi-1,21,"BinomTestResult(k=1512, n=1770, alternative='two-sided', statistic=0.8542372881355932, pvalue=1.6622874970177255e-215)",1512
33,microsoft/phi-1,22,"BinomTestResult(k=1511, n=1770, alternative='two-sided', statistic=0.8536723163841808, pvalue=9.713215875674796e-215)",1511
34,microsoft/phi-1,23,"BinomTestResult(k=1489, n=1770, alternative='two-sided', statistic=0.8412429378531073, pvalue=2.336484479079453e-198)",1489
35,microsoft/phi-1,24,"BinomTestResult(k=1520, n=1770, alternative='two-sided', statistic=0.8587570621468926, pvalue=1.0378287930145904e-221)",1520
36,meta-llama/Llama-3.2-1B,1,"BinomTestResult(k=1279, n=1770, alternative='two-sided', statistic=0.7225988700564971, pvalue=8.273361432535029e-81)",1279
37,meta-llama/Llama-3.2-1B,2,"BinomTestResult(k=1525, n=1770, alternative='two-sided', statistic=0.8615819209039548, pvalue=1.1827010007696635e-225)",1525
38,meta-llama/Llama-3.2-1B,3,"BinomTestResult(k=1471, n=1770, alternative='two-sided', statistic=0.8310734463276837, pvalue=1.2832713090733614e-185)",1471
39,meta-llama/Llama-3.2-1B,4,"BinomTestResult(k=1486, n=1770, alternative='two-sided', statistic=0.8395480225988701, pvalue=3.4064399087575406e-196)",1486
40,meta-llama/Llama-3.2-1B,5,"BinomTestResult(k=1477, n=1770, alternative='two-sided', statistic=0.8344632768361582, pvalue=8.431556472301011e-190)",1477
41,meta-llama/Llama-3.2-1B,6,"BinomTestResult(k=1479, n=1770, alternative='two-sided', statistic=0.8355932203389831, pvalue=3.293373570260407e-191)",1479
42,meta-llama/Llama-3.2-1B,7,"BinomTestResult(k=1495, n=1770, alternative='two-sided', statistic=0.844632768361582, pvalue=9.804853520787536e-203)",1495
43,meta-llama/Llama-3.2-1B,8,"BinomTestResult(k=1507, n=1770, alternative='two-sided', statistic=0.8514124293785311, pvalue=1.082562046843102e-211)",1507
44,meta-llama/Llama-3.2-1B,9,"BinomTestResult(k=1491, n=1770, alternative='two-sided', statistic=0.8423728813559322, pvalue=8.258722495012239e-200)",1491
45,meta-llama/Llama-3.2-1B,10,"BinomTestResult(k=1495, n=1770, alternative='two-sided', statistic=0.844632768361582, pvalue=9.804853520787536e-203)",1495
46,meta-llama/Llama-3.2-1B,11,"BinomTestResult(k=1503, n=1770, alternative='two-sided', statistic=0.8491525423728814, pvalue=1.1235078855614896e-208)",1503
47,meta-llama/Llama-3.2-1B,12,"BinomTestResult(k=1508, n=1770, alternative='two-sided', statistic=0.8519774011299435, pvalue=1.886247423889198e-212)",1508
48,meta-llama/Llama-3.2-1B,13,"BinomTestResult(k=1516, n=1770, alternative='two-sided', statistic=0.8564971751412429, pvalue=1.3625486957082002e-218)",1516
49,meta-llama/Llama-3.2-1B,14,"BinomTestResult(k=1499, n=1770, alternative='two-sided', statistic=0.8468926553672317, pvalue=1.0867142166323552e-205)",1499
50,meta-llama/Llama-3.2-1B,15,"BinomTestResult(k=1510, n=1770, alternative='two-sided', statistic=0.8531073446327684, pvalue=5.650149579933611e-214)",1510
51,meta-llama/Llama-3.2-1B,16,"BinomTestResult(k=1504, n=1770, alternative='two-sided', statistic=0.8497175141242937, pvalue=1.9926328405870853e-209)",1504
52,bert-base-uncased,1,"BinomTestResult(k=1642, n=1770, alternative='two-sided', statistic=0.927683615819209, pvalue=0.0)",1642
53,bert-base-uncased,2,"BinomTestResult(k=1627, n=1770, alternative='two-sided', statistic=0.9192090395480226, pvalue=6.77947e-319)",1627
54,bert-base-uncased,3,"BinomTestResult(k=1661, n=1770, alternative='two-sided', statistic=0.9384180790960452, pvalue=0.0)",1661
55,bert-base-uncased,4,"BinomTestResult(k=1647, n=1770, alternative='two-sided', statistic=0.9305084745762712, pvalue=0.0)",1647
56,bert-base-uncased,5,"BinomTestResult(k=1586, n=1770, alternative='two-sided', statistic=0.896045197740113, pvalue=3.379890986510855e-278)",1586
57,bert-base-uncased,6,"BinomTestResult(k=1569, n=1770, alternative='two-sided', statistic=0.8864406779661017, pvalue=1.1234698811634792e-262)",1569
58,bert-base-uncased,7,"BinomTestResult(k=1589, n=1770, alternative='two-sided', statistic=0.8977401129943503, pvalue=5.1601193152901786e-281)",1589
59,bert-base-uncased,8,"BinomTestResult(k=1585, n=1770, alternative='two-sided', statistic=0.8954802259887006, pvalue=2.8998767216987126e-277)",1585
60,bert-base-uncased,9,"BinomTestResult(k=1599, n=1770, alternative='two-sided', statistic=0.9033898305084745, pvalue=1.4122087771702513e-290)",1599
61,bert-base-uncased,10,"BinomTestResult(k=1587, n=1770, alternative='two-sided', statistic=0.8966101694915254, pvalue=3.915605308752234e-279)",1587
62,bert-base-uncased,11,"BinomTestResult(k=1593, n=1770, alternative='two-sided', statistic=0.9, pvalue=8.323224548032329e-285)",1593
63,bert-base-uncased,12,"BinomTestResult(k=1574, n=1770, alternative='two-sided', statistic=0.8892655367231639, pvalue=3.636909023565144e-267)",1574
64,roberta-base,1,"BinomTestResult(k=1598, n=1770, alternative='two-sided', statistic=0.9028248587570622, pvalue=1.3138787446151119e-289)",1598
65,roberta-base,2,"BinomTestResult(k=1620, n=1770, alternative='two-sided', statistic=0.9152542372881356, pvalue=1.3696028078586e-311)",1620
66,roberta-base,3,"BinomTestResult(k=1606, n=1770, alternative='two-sided', statistic=0.9073446327683616, pvalue=1.9497569603364392e-297)",1606
67,roberta-base,4,"BinomTestResult(k=1612, n=1770, alternative='two-sided', statistic=0.9107344632768362, pvalue=1.9803841440909756e-303)",1612
68,roberta-base,5,"BinomTestResult(k=1578, n=1770, alternative='two-sided', statistic=0.8915254237288136, pvalue=8.398423762878249e-271)",1578
69,roberta-base,6,"BinomTestResult(k=1585, n=1770, alternative='two-sided', statistic=0.8954802259887006, pvalue=2.8998767216987126e-277)",1585
70,roberta-base,7,"BinomTestResult(k=1563, n=1770, alternative='two-sided', statistic=0.8830508474576271, pvalue=2.2815565902013505e-257)",1563
71,roberta-base,8,"BinomTestResult(k=1596, n=1770, alternative='two-sided', statistic=0.9016949152542373, pvalue=1.1156202762103284e-287)",1596
72,roberta-base,9,"BinomTestResult(k=1600, n=1770, alternative='two-sided', statistic=0.903954802259887, pvalue=1.5081319801772632e-291)",1600
73,roberta-base,10,"BinomTestResult(k=1618, n=1770, alternative='two-sided', statistic=0.9141242937853107, pvalue=1.5674066990333e-309)",1618
74,roberta-base,11,"BinomTestResult(k=1613, n=1770, alternative='two-sided', statistic=0.9112994350282486, pvalue=1.9384076167734293e-304)",1613
75,roberta-base,12,"BinomTestResult(k=1605, n=1770, alternative='two-sided', statistic=0.9067796610169492, pvalue=1.8992132557856641e-296)",1605
76,bert-base-japanese,1,"BinomTestResult(k=1323, n=1770, alternative='two-sided', statistic=0.747457627118644, pvalue=2.4940808382699326e-100)",1323
77,bert-base-japanese,2,"BinomTestResult(k=1334, n=1770, alternative='two-sided', statistic=0.7536723163841808, pvalue=1.3506153436452374e-105)",1334
78,bert-base-japanese,3,"BinomTestResult(k=1362, n=1770, alternative='two-sided', statistic=0.7694915254237288, pvalue=9.969577015712351e-120)",1362
79,bert-base-japanese,4,"BinomTestResult(k=1336, n=1770, alternative='two-sided', statistic=0.7548022598870057, pvalue=1.4320110183554236e-106)",1336
80,bert-base-japanese,5,"BinomTestResult(k=1350, n=1770, alternative='two-sided', statistic=0.7627118644067796, pvalue=1.530289944959516e-113)",1350
81,bert-base-japanese,6,"BinomTestResult(k=1311, n=1770, alternative='two-sided', statistic=0.7406779661016949, pvalue=9.187305766568486e-95)",1311
82,bert-base-japanese,7,"BinomTestResult(k=1281, n=1770, alternative='two-sided', statistic=0.7237288135593221, pvalue=1.2097333606980278e-81)",1281
83,bert-base-japanese,8,"BinomTestResult(k=1237, n=1770, alternative='two-sided', statistic=0.6988700564971752, pvalue=2.202123130132863e-64)",1237
84,bert-base-japanese,9,"BinomTestResult(k=1278, n=1770, alternative='two-sided', statistic=0.7220338983050848, pvalue=2.1545003916646213e-80)",1278
85,bert-base-japanese,10,"BinomTestResult(k=1322, n=1770, alternative='two-sided', statistic=0.7468926553672316, pvalue=7.376548812145876e-100)",1322
86,bert-base-japanese,11,"BinomTestResult(k=1378, n=1770, alternative='two-sided', statistic=0.7785310734463277, pvalue=2.758124051935361e-128)",1378
87,bert-base-japanese,12,"BinomTestResult(k=1368, n=1770, alternative='two-sided', statistic=0.7728813559322034, pvalue=6.78181429783435e-123)",1368
