,model,Word representations processed . . .,layer,relation_vector_corr,num_top_relations_considered
123,xlnet-base-cased,In separate sentences,1,0.027975203840147168,18
124,xlnet-base-cased,As a compound,2,0.12843939990627037,1
125,xlnet-base-cased,In separate sentences,2,0.13204926249721555,1
126,xlnet-base-cased,As a compound,2,0.05550392350365523,18
127,xlnet-base-cased,In separate sentences,2,0.018348008546435313,18
128,xlnet-base-cased,As a compound,3,0.13635176237987706,1
129,xlnet-base-cased,In separate sentences,3,0.13877191856387416,1
130,xlnet-base-cased,As a compound,3,0.1006365114192001,18
131,xlnet-base-cased,In separate sentences,3,0.048112342828307994,18
132,xlnet-base-cased,As a compound,4,0.11775920449047171,1
133,xlnet-base-cased,In separate sentences,4,0.10796721454287402,1
134,xlnet-base-cased,As a compound,4,0.08878903143593528,18
135,xlnet-base-cased,In separate sentences,4,0.049517586302708604,18
136,xlnet-base-cased,As a compound,5,0.10791017382473267,1
137,xlnet-base-cased,In separate sentences,5,0.0675688049754342,1
138,xlnet-base-cased,As a compound,5,0.08187651103595188,18
139,xlnet-base-cased,In separate sentences,5,0.053671997010663886,18
140,xlnet-base-cased,As a compound,6,0.10491417800997532,1
141,xlnet-base-cased,In separate sentences,6,0.05307503011818557,1
142,xlnet-base-cased,As a compound,6,0.0824028385918183,18
143,xlnet-base-cased,In separate sentences,6,0.0699855962543874,18
144,xlnet-base-cased,As a compound,7,0.08380367984833056,1
145,xlnet-base-cased,In separate sentences,7,0.06412191586489288,1
146,xlnet-base-cased,As a compound,7,0.09606563764519518,18
147,xlnet-base-cased,In separate sentences,7,0.05699986905685807,18
148,xlnet-base-cased,As a compound,8,0.07875693440515817,1
149,xlnet-base-cased,In separate sentences,8,0.06070490522575892,1
150,xlnet-base-cased,As a compound,8,0.0971387326620102,18
151,xlnet-base-cased,In separate sentences,8,0.07115194833813991,18
152,xlnet-base-cased,As a compound,9,0.07522040988039473,1
153,xlnet-base-cased,In separate sentences,9,0.06439082210755923,1
154,xlnet-base-cased,As a compound,9,0.09878414502112656,18
155,xlnet-base-cased,In separate sentences,9,0.0811611143580752,18
156,xlnet-base-cased,As a compound,10,0.09413348228126095,1
157,xlnet-base-cased,In separate sentences,10,0.07194464292427744,1
158,xlnet-base-cased,As a compound,10,0.10801148467166806,18
159,xlnet-base-cased,In separate sentences,10,0.07946971221252391,18
160,xlnet-base-cased,As a compound,11,0.07780082332012228,1
161,xlnet-base-cased,In separate sentences,11,0.05834450598457657,1
162,xlnet-base-cased,As a compound,11,0.10471171749496187,18
163,xlnet-base-cased,In separate sentences,11,0.08619316349049704,18
164,xlnet-base-cased,As a compound,12,0.05986287557700572,1
165,xlnet-base-cased,In separate sentences,12,0.029696484354253986,1
166,xlnet-base-cased,As a compound,12,0.11326070779558817,18
167,xlnet-base-cased,In separate sentences,12,0.060874508564000854,18
168,bert-base-japanese,As a compound,1,0.04395938011426383,1
169,bert-base-japanese,In separate sentences,1,0.043997407259691396,1
170,bert-base-japanese,As a compound,1,0.03163139186172404,18
171,bert-base-japanese,In separate sentences,1,0.02851430633668995,18
172,bert-base-japanese,As a compound,2,0.03827975432218983,1
173,bert-base-japanese,In separate sentences,2,0.0379918345068097,1
174,bert-base-japanese,As a compound,2,0.04356829642972346,18
175,bert-base-japanese,In separate sentences,2,0.045777083672667696,18
176,bert-base-japanese,As a compound,3,0.040775964797042055,1
177,bert-base-japanese,In separate sentences,3,0.04510562692643754,1
178,bert-base-japanese,As a compound,3,0.04805868807746724,18
179,bert-base-japanese,In separate sentences,3,0.0446631088456883,18
180,bert-base-japanese,As a compound,4,0.034789405616874144,1
181,bert-base-japanese,In separate sentences,4,0.04173750833142474,1
182,bert-base-japanese,As a compound,4,0.047101845020807186,18
183,bert-base-japanese,In separate sentences,4,0.03928485882093685,18
184,bert-base-japanese,As a compound,5,0.028376399162982836,1
185,bert-base-japanese,In separate sentences,5,0.0340994845498312,1
186,bert-base-japanese,As a compound,5,0.04811106533424035,18
187,bert-base-japanese,In separate sentences,5,0.02913261346542622,18
188,bert-base-japanese,As a compound,6,0.026388122702055927,1
189,bert-base-japanese,In separate sentences,6,0.0325186417899139,1
190,bert-base-japanese,As a compound,6,0.026149664817494006,18
191,bert-base-japanese,In separate sentences,6,0.02324975328395819,18
192,bert-base-japanese,As a compound,7,0.026996557028896948,1
193,bert-base-japanese,In separate sentences,7,0.027667464523226114,1
194,bert-base-japanese,As a compound,7,0.0335501879513147,18
195,bert-base-japanese,In separate sentences,7,0.033032802853921746,18
196,bert-base-japanese,As a compound,8,0.02058626679967904,1
197,bert-base-japanese,In separate sentences,8,0.03268161527031775,1
198,bert-base-japanese,As a compound,8,0.04041033109452498,18
199,bert-base-japanese,In separate sentences,8,0.03864355679898312,18
200,bert-base-japanese,As a compound,9,0.02916138809359469,1
201,bert-base-japanese,In separate sentences,9,0.017473473323965597,1
202,bert-base-japanese,As a compound,9,0.03156112968800401,18
203,bert-base-japanese,In separate sentences,9,0.030917272677915,18
204,bert-base-japanese,As a compound,10,0.01973337225223225,1
205,bert-base-japanese,In separate sentences,10,0.010775263279367562,1
206,bert-base-japanese,As a compound,10,0.031249421135500603,18
207,bert-base-japanese,In separate sentences,10,0.015485144340860969,18
208,bert-base-japanese,As a compound,11,0.02326989677699569,1
209,bert-base-japanese,In separate sentences,11,0.007412577133701557,1
210,bert-base-japanese,As a compound,11,0.03055190937457084,18
211,bert-base-japanese,In separate sentences,11,0.02111506069693689,18
212,bert-base-japanese,As a compound,12,0.02682271864979951,1
213,bert-base-japanese,In separate sentences,12,0.006154965109918552,1
214,bert-base-japanese,As a compound,12,0.01633851037804243,18
215,bert-base-japanese,In separate sentences,12,0.002364002772162127,18
216,xlm-mlm-xnli15-1024,As a compound,1,0.06602327313627107,1
217,xlm-mlm-xnli15-1024,In separate sentences,1,0.07559524888532357,1
218,xlm-mlm-xnli15-1024,As a compound,1,0.009006971923874129,18
219,xlm-mlm-xnli15-1024,In separate sentences,1,0.005622890138703918,18
220,xlm-mlm-xnli15-1024,As a compound,2,0.051189970194847764,1
221,xlm-mlm-xnli15-1024,In separate sentences,2,0.07423985277329827,1
222,xlm-mlm-xnli15-1024,As a compound,2,0.014041576044431243,18
223,xlm-mlm-xnli15-1024,In separate sentences,2,-0.0016728784815705513,18
224,xlm-mlm-xnli15-1024,As a compound,3,0.03795109113670874,1
225,xlm-mlm-xnli15-1024,In separate sentences,3,0.05398224915910031,1
226,xlm-mlm-xnli15-1024,As a compound,3,0.02824092260621565,18
227,xlm-mlm-xnli15-1024,In separate sentences,3,-0.006508193527576306,18
228,xlm-mlm-xnli15-1024,As a compound,4,0.037315494563133746,1
229,xlm-mlm-xnli15-1024,In separate sentences,4,0.029595984041338282,1
230,xlm-mlm-xnli15-1024,As a compound,4,0.02238233481203272,18
231,xlm-mlm-xnli15-1024,In separate sentences,4,-0.0019743670815328654,18
232,xlm-mlm-xnli15-1024,As a compound,5,0.03239369545493762,1
233,xlm-mlm-xnli15-1024,In separate sentences,5,0.006214722052733295,1
234,xlm-mlm-xnli15-1024,As a compound,5,0.03049825462373009,18
235,xlm-mlm-xnli15-1024,In separate sentences,5,0.010221868782196842,18
236,xlm-mlm-xnli15-1024,As a compound,6,0.01955681764846142,1
237,xlm-mlm-xnli15-1024,In separate sentences,6,0.0029117928498820335,1
238,xlm-mlm-xnli15-1024,As a compound,6,0.01168076700743821,18
239,xlm-mlm-xnli15-1024,In separate sentences,6,-0.01503929891125568,18
240,xlm-mlm-xnli15-1024,As a compound,7,0.02384302018308255,1
241,xlm-mlm-xnli15-1024,In separate sentences,7,0.002360399241182357,1
242,xlm-mlm-xnli15-1024,As a compound,7,0.02712056030889807,18
243,xlm-mlm-xnli15-1024,In separate sentences,7,0.00770648296301974,18
244,xlm-mlm-xnli15-1024,As a compound,8,0.012698350348132936,1
245,xlm-mlm-xnli15-1024,In separate sentences,8,0.0037999983180829894,1
246,xlm-mlm-xnli15-1024,As a compound,8,0.026134334888682362,18
247,xlm-mlm-xnli15-1024,In separate sentences,8,0.01573297818998253,18
248,xlm-mlm-xnli15-1024,As a compound,9,0.013445312133317225,1
249,xlm-mlm-xnli15-1024,In separate sentences,9,-0.00022544664789198577,1
250,xlm-mlm-xnli15-1024,As a compound,9,0.025310351215056544,18
251,xlm-mlm-xnli15-1024,In separate sentences,9,0.021356507075720267,18
252,xlm-mlm-xnli15-1024,As a compound,10,-0.0012630444731298,1
253,xlm-mlm-xnli15-1024,In separate sentences,10,-0.0019230870687653727,1
254,xlm-mlm-xnli15-1024,As a compound,10,0.023686656255090015,18
255,xlm-mlm-xnli15-1024,In separate sentences,10,0.01342454640976261,18
256,xlm-mlm-xnli15-1024,As a compound,11,-0.007111076194954444,1
257,xlm-mlm-xnli15-1024,In separate sentences,11,-0.010731803684593203,1
258,xlm-mlm-xnli15-1024,As a compound,11,0.022619948708613183,18
259,xlm-mlm-xnli15-1024,In separate sentences,11,-0.0017048158332614745,18
260,xlm-mlm-xnli15-1024,As a compound,12,-0.022615286630706912,1
261,xlm-mlm-xnli15-1024,In separate sentences,12,-0.012758107290947677,1
262,xlm-mlm-xnli15-1024,As a compound,12,0.021784467588378636,18
263,xlm-mlm-xnli15-1024,In separate sentences,12,0.00800541657484678,18
264,meta-llama/Llama-3.2-1B,As a compound,1,0.05880354795438073,1
265,meta-llama/Llama-3.2-1B,In separate sentences,1,0.015148385003537407,1
266,meta-llama/Llama-3.2-1B,As a compound,1,0.041369729139320306,18
267,meta-llama/Llama-3.2-1B,In separate sentences,1,0.007034521083442718,18
268,meta-llama/Llama-3.2-1B,As a compound,2,0.02613551380742997,1
269,meta-llama/Llama-3.2-1B,In separate sentences,2,0.04401642083240517,1
270,meta-llama/Llama-3.2-1B,As a compound,2,0.048015253279167586,18
271,meta-llama/Llama-3.2-1B,In separate sentences,2,0.07622104479852321,18
272,meta-llama/Llama-3.2-1B,As a compound,3,0.007779267464610209,1
273,meta-llama/Llama-3.2-1B,In separate sentences,3,0.026051310842554645,1
274,meta-llama/Llama-3.2-1B,As a compound,3,0.007737142820643026,18
275,meta-llama/Llama-3.2-1B,In separate sentences,3,0.07513006486476129,18
276,meta-llama/Llama-3.2-1B,As a compound,4,0.02396253406871203,1
277,meta-llama/Llama-3.2-1B,In separate sentences,4,0.02679827262773894,1
278,meta-llama/Llama-3.2-1B,As a compound,4,0.011004972645658277,18
279,meta-llama/Llama-3.2-1B,In separate sentences,4,0.067411445708099,18
280,meta-llama/Llama-3.2-1B,As a compound,5,0.028656170304342775,1
281,meta-llama/Llama-3.2-1B,In separate sentences,5,0.03135609762969981,1
282,meta-llama/Llama-3.2-1B,As a compound,5,0.005087620124364048,18
283,meta-llama/Llama-3.2-1B,In separate sentences,5,0.066380507995516,18
284,meta-llama/Llama-3.2-1B,As a compound,6,0.023536086794988635,1
285,meta-llama/Llama-3.2-1B,In separate sentences,6,0.03154623335683763,1
286,meta-llama/Llama-3.2-1B,As a compound,6,-0.03520582026297216,18
287,meta-llama/Llama-3.2-1B,In separate sentences,6,0.07851031416772859,18
288,meta-llama/Llama-3.2-1B,As a compound,7,0.012997135062206651,1
289,meta-llama/Llama-3.2-1B,In separate sentences,7,0.03774194183685714,1
290,meta-llama/Llama-3.2-1B,As a compound,7,-0.018911383430263197,18
291,meta-llama/Llama-3.2-1B,In separate sentences,7,0.08595554959391657,18
292,meta-llama/Llama-3.2-1B,As a compound,8,0.01945903356021911,1
293,meta-llama/Llama-3.2-1B,In separate sentences,8,0.035536367402058434,1
294,meta-llama/Llama-3.2-1B,As a compound,8,-0.00312666673054137,18
295,meta-llama/Llama-3.2-1B,In separate sentences,8,0.08384896187638329,18
296,meta-llama/Llama-3.2-1B,As a compound,9,0.019687196432784493,1
297,meta-llama/Llama-3.2-1B,In separate sentences,9,0.04288647136827185,1
298,meta-llama/Llama-3.2-1B,As a compound,9,0.0023192904797948344,18
299,meta-llama/Llama-3.2-1B,In separate sentences,9,0.08054408472340656,18
300,meta-llama/Llama-3.2-1B,As a compound,10,0.05849389834161342,1
301,meta-llama/Llama-3.2-1B,In separate sentences,10,0.04269905186580743,1
302,meta-llama/Llama-3.2-1B,As a compound,10,0.02294443220179296,18
303,meta-llama/Llama-3.2-1B,In separate sentences,10,0.08190333841137225,18
304,meta-llama/Llama-3.2-1B,As a compound,11,0.05882527775176791,1
305,meta-llama/Llama-3.2-1B,In separate sentences,11,0.039912205350901675,1
306,meta-llama/Llama-3.2-1B,As a compound,11,0.03221776163876939,18
307,meta-llama/Llama-3.2-1B,In separate sentences,11,0.08142555563007604,18
308,meta-llama/Llama-3.2-1B,As a compound,12,0.03135609762969981,1
309,meta-llama/Llama-3.2-1B,In separate sentences,12,0.042965241883800374,1
310,meta-llama/Llama-3.2-1B,As a compound,12,0.029667883479766094,18
311,meta-llama/Llama-3.2-1B,In separate sentences,12,0.08941244854094209,18
312,meta-llama/Llama-3.2-1B,As a compound,13,0.0027053597747038294,1
313,meta-llama/Llama-3.2-1B,In separate sentences,13,0.042294334389471215,1
314,meta-llama/Llama-3.2-1B,As a compound,13,0.030315572972058013,18
315,meta-llama/Llama-3.2-1B,In separate sentences,13,0.08205536020542105,18
316,meta-llama/Llama-3.2-1B,As a compound,14,-0.0013228014159445433,1
317,meta-llama/Llama-3.2-1B,In separate sentences,14,0.039412420010996554,1
318,meta-llama/Llama-3.2-1B,As a compound,14,-0.002145551286596213,18
319,meta-llama/Llama-3.2-1B,In separate sentences,14,0.07943266488456244,18
320,meta-llama/Llama-3.2-1B,As a compound,15,0.018606139012772322,1
321,meta-llama/Llama-3.2-1B,In separate sentences,15,0.03377625381369691,1
322,meta-llama/Llama-3.2-1B,As a compound,15,0.003369390603392386,18
323,meta-llama/Llama-3.2-1B,In separate sentences,15,0.07483879621734006,18
324,meta-llama/Llama-3.2-1B,As a compound,16,0.02752350461553605,1
325,meta-llama/Llama-3.2-1B,In separate sentences,16,0.03939612266295617,1
326,meta-llama/Llama-3.2-1B,As a compound,16,0.047584737778373944,18
327,meta-llama/Llama-3.2-1B,In separate sentences,16,0.07863678608042464,18
328,openai-community/gpt2,As a compound,1,-0.0047914203238730475,1
329,openai-community/gpt2,In separate sentences,1,-0.010109788234385195,1
330,openai-community/gpt2,As a compound,1,0.06375653518058975,18
331,openai-community/gpt2,In separate sentences,1,0.020282134564837614,18
332,openai-community/gpt2,As a compound,2,0.006312506140975602,1
333,openai-community/gpt2,In separate sentences,2,0.025296200383350165,1
334,openai-community/gpt2,As a compound,2,0.042444101650202966,18
335,openai-community/gpt2,In separate sentences,2,0.011031800021078652,18
336,openai-community/gpt2,As a compound,3,0.0037755522960224125,1
337,openai-community/gpt2,In separate sentences,3,0.027126935813220024,1
338,openai-community/gpt2,As a compound,3,-0.012182822176019521,18
339,openai-community/gpt2,In separate sentences,3,0.007987531657899864,18
340,openai-community/gpt2,As a compound,4,0.057298759485318554,1
341,openai-community/gpt2,In separate sentences,4,0.0021593986153509485,1
342,openai-community/gpt2,As a compound,4,0.00875275060441438,18
343,openai-community/gpt2,In separate sentences,4,0.01166415958455893,18
344,openai-community/gpt2,As a compound,5,0.06086787870616276,1
345,openai-community/gpt2,In separate sentences,5,0.015805711374499584,1
346,openai-community/gpt2,As a compound,5,0.0031407191652853762,18
347,openai-community/gpt2,In separate sentences,5,0.03226375142520432,18
348,openai-community/gpt2,As a compound,6,0.05667674403511055,1
349,openai-community/gpt2,In separate sentences,6,0.040094192404019305,1
350,openai-community/gpt2,As a compound,6,-0.004146106996515635,18
351,openai-community/gpt2,In separate sentences,6,0.04260123342052231,18
352,openai-community/gpt2,As a compound,7,0.03549834025663087,1
353,openai-community/gpt2,In separate sentences,7,0.04167775138861,1
354,openai-community/gpt2,As a compound,7,0.0072427526164675375,18
355,openai-community/gpt2,In separate sentences,7,0.05588717172394631,18
356,openai-community/gpt2,As a compound,8,0.0350420145115001,1
357,openai-community/gpt2,In separate sentences,8,0.027010138152263937,1
358,openai-community/gpt2,As a compound,8,0.008400162241746589,18
359,openai-community/gpt2,In separate sentences,8,0.047930938670703555,18
360,openai-community/gpt2,As a compound,9,0.0365223569585017,1
361,openai-community/gpt2,In separate sentences,9,0.019877332159922316,1
362,openai-community/gpt2,As a compound,9,0.009319957970445176,18
363,openai-community/gpt2,In separate sentences,9,0.04781724169868386,18
364,openai-community/gpt2,As a compound,10,0.03502571716345972,1
365,openai-community/gpt2,In separate sentences,10,0.006537952788867588,1
366,openai-community/gpt2,As a compound,10,-0.00044392918850383084,18
367,openai-community/gpt2,In separate sentences,10,0.059665999176016324,18
368,openai-community/gpt2,As a compound,11,0.034028862708322866,1
369,openai-community/gpt2,In separate sentences,11,0.0036234437143121572,1
370,openai-community/gpt2,As a compound,11,-0.0028992727865019977,18
371,openai-community/gpt2,In separate sentences,11,0.06244965874939719,18
372,openai-community/gpt2,As a compound,12,0.027241017249502716,1
373,openai-community/gpt2,In separate sentences,12,0.0025423862942999843,1
374,openai-community/gpt2,As a compound,12,-0.011476367956616301,18
375,openai-community/gpt2,In separate sentences,12,0.058536694420225285,18
376,openai-community/openai-gpt,As a compound,1,0.03515881217245619,1
377,openai-community/openai-gpt,In separate sentences,1,0.08147315907855558,1
378,openai-community/openai-gpt,As a compound,1,0.024384168016019777,18
379,openai-community/openai-gpt,In separate sentences,1,0.019109395010746922,18
380,openai-community/openai-gpt,As a compound,2,0.0859875244857421,1
381,openai-community/openai-gpt,In separate sentences,2,0.10960781424560606,1
382,openai-community/openai-gpt,As a compound,2,0.03372775962671624,18
383,openai-community/openai-gpt,In separate sentences,2,0.04897465132396292,18
384,openai-community/openai-gpt,As a compound,3,0.08102769823211842,1
385,openai-community/openai-gpt,In separate sentences,3,0.10561224775103845,1
386,openai-community/openai-gpt,As a compound,3,0.0968065842044246,18
387,openai-community/openai-gpt,In separate sentences,3,0.08280652671719156,18
388,openai-community/openai-gpt,As a compound,4,0.05677996057269965,1
389,openai-community/openai-gpt,In separate sentences,4,0.10362668751478493,1
390,openai-community/openai-gpt,As a compound,4,0.05943094026757113,18
391,openai-community/openai-gpt,In separate sentences,4,0.10653342403541213,18
392,openai-community/openai-gpt,As a compound,5,0.1253483362279441,1
393,openai-community/openai-gpt,In separate sentences,5,0.06266601943995186,1
394,openai-community/openai-gpt,As a compound,5,0.050846180133051005,18
395,openai-community/openai-gpt,In separate sentences,5,0.06806935515293201,18
396,openai-community/openai-gpt,As a compound,6,0.12290373402188642,1
397,openai-community/openai-gpt,In separate sentences,6,0.06371991461323005,1
398,openai-community/openai-gpt,As a compound,6,0.04984462478402366,18
399,openai-community/openai-gpt,In separate sentences,6,0.06552841945240218,18
400,openai-community/openai-gpt,As a compound,7,0.10472947473218429,1
401,openai-community/openai-gpt,In separate sentences,7,0.07327830923891558,1
402,openai-community/openai-gpt,As a compound,7,0.04690255594625583,18
403,openai-community/openai-gpt,In separate sentences,7,0.09067589017383501,18
404,openai-community/openai-gpt,As a compound,8,0.03580527364472478,1
405,openai-community/openai-gpt,In separate sentences,8,0.09399767104759109,1
406,openai-community/openai-gpt,As a compound,8,0.0498356823255502,18
407,openai-community/openai-gpt,In separate sentences,8,0.13242822878641258,18
408,openai-community/openai-gpt,As a compound,9,-0.017560392513514315,1
409,openai-community/openai-gpt,In separate sentences,9,0.08215221524690494,1
410,openai-community/openai-gpt,As a compound,9,0.06185945649014893,18
411,openai-community/openai-gpt,In separate sentences,9,0.09812368058815826,18
412,openai-community/openai-gpt,As a compound,10,-0.014952816827052792,1
413,openai-community/openai-gpt,In separate sentences,10,0.07158881749206239,1
414,openai-community/openai-gpt,As a compound,10,0.07447215541992827,18
415,openai-community/openai-gpt,In separate sentences,10,0.08552503409312294,18
416,openai-community/openai-gpt,As a compound,11,-0.011201710553090957,1
417,openai-community/openai-gpt,In separate sentences,11,0.07214292732543545,1
418,openai-community/openai-gpt,As a compound,11,0.06285590186290572,18
419,openai-community/openai-gpt,In separate sentences,11,0.07746021404413103,18
420,openai-community/openai-gpt,As a compound,12,-0.011508643941184865,1
421,openai-community/openai-gpt,In separate sentences,12,0.06986401482445502,1
422,openai-community/openai-gpt,As a compound,12,0.0662834184463756,18
423,openai-community/openai-gpt,In separate sentences,12,0.07369032905053446,18
424,microsoft/phi-1,As a compound,1,-0.0007116508644301238,1
425,microsoft/phi-1,In separate sentences,1,0.01595781995620984,1
426,microsoft/phi-1,As a compound,1,0.04070798721228438,18
427,microsoft/phi-1,In separate sentences,1,0.018101452191381387,18
428,microsoft/phi-1,As a compound,2,-0.011712360791689672,1
429,microsoft/phi-1,In separate sentences,2,0.03088347453652866,1
430,microsoft/phi-1,As a compound,2,0.06546071226681742,18
431,microsoft/phi-1,In separate sentences,2,0.05509001542574087,18
432,microsoft/phi-1,As a compound,3,0.06321469682397814,1
